Table,AP Delivery Zone ID,Lodgement Zone,Lodgement Zone State,To Postcode,Destination Zone Code,Destination Zone State,Description,Postcode Delivery Zone,State Classification,State Area,Postcode Delivery Zone Description
Delivery_Zone,DZ0001,V0,VIC,6977,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6978,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6979,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6980,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6981,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6982,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6983,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6984,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6985,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6986,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6987,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6988,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6989,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6990,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6992,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6993,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6994,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6995,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6996,W0,WA,W0 - Perth Inner Metro,V0W0,Distant State,Capital,Distant State Capital
Delivery_Zone,DZ0001,V0,VIC,6031,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6032,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6033,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6034,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6035,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6037,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6038,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6039,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6040,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6041,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6042,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6043,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6044,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6045,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6046,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6047,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6048,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6049,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6067,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6068,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6070,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6071,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6072,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6073,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6074,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6075,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6077,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6078,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6079,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6080,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6081,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6082,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6083,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6084,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6085,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6086,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6087,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6088,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6089,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6111,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6121,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6122,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6123,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6124,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6125,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6126,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6127,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6128,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6129,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6130,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6131,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6132,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6133,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6134,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6135,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6136,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6137,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6138,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6139,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6140,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6141,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6142,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6143,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6144,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6145,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6146,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6161,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6176,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6177,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6178,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6179,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6181,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6207,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6208,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6209,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6211,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6212,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6213,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6214,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6991,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6997,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6998,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6999,W1,WA,W1 - Perth Metro,V0W1,Distant State,Metro,Distant State Metro
Delivery_Zone,DZ0001,V0,VIC,6215,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6216,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6217,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6218,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6219,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6220,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6221,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6222,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6223,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6224,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6225,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6226,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6227,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6228,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6229,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6230,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6231,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6232,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6233,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6234,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6235,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6236,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6237,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6238,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6239,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6240,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6241,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6242,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6243,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6244,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6245,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6246,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6247,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6248,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6249,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6250,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6251,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6252,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6253,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6254,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6255,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6256,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6257,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6258,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6259,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6260,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6261,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6262,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6263,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6264,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6265,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6266,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6267,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6268,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6269,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6270,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6271,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6272,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6273,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6274,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6275,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6276,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6277,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6278,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6279,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6280,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6281,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6282,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6283,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6284,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6285,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6286,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6287,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6288,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6289,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6290,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6291,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6292,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6293,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6294,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6295,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6296,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6297,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6298,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6299,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6300,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6301,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6302,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6303,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6304,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6305,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6306,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6307,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6308,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6309,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6310,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6311,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6312,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6313,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6314,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6315,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6316,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6317,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6318,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6319,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6320,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6321,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6322,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6323,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6324,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6325,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6326,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6327,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
Delivery_Zone,DZ0001,V0,VIC,6328,W2,WA,W2 - WA Country Near,V0W2,Distant State,Remote,Distant State Remote
